date,district,crop,era5_sm_m3m3,downscaled_sm_m3m3,downscaled_sm_mm,VV,VH,delta_VV,NDVI,NDWI,EVI,TWI,slope
2019-02-01,Baghpat,Wheat,0.2570120493570964,0.18822531326371425,169.40278193734284,-9.292061772938364,-15.566320490642171,-0.9256858351329438,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-03,Baghpat,Wheat,0.2439899444580078,0.20720118149240827,186.48106334316745,-8.057710803495246,-16.189350290357662,0.3086651343101749,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-04,Baghpat,Wheat,0.2371654510498047,0.20720118149240827,186.48106334316745,-8.057710803495246,-16.189350290357662,0.3086651343101749,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-05,Baghpat,Wheat,0.2314968109130859,0.20720118149240827,186.48106334316745,-8.057710803495246,-16.189350290357662,0.3086651343101749,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-06,Baghpat,Wheat,0.3187586466471354,0.20720118149240827,186.48106334316745,-8.057710803495246,-16.189350290357662,0.3086651343101749,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-07,Baghpat,Wheat,0.3972187042236328,0.29186494531776375,262.67845078598737,-7.643886801810599,-13.735421325990348,0.7224891359948211,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-08,Baghpat,Wheat,0.3617324829101562,0.29186494531776375,262.67845078598737,-7.643886801810599,-13.735421325990348,0.7224891359948211,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-09,Baghpat,Wheat,0.3370374043782552,0.29186494531776375,262.67845078598737,-7.643886801810599,-13.735421325990348,0.7224891359948211,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-10,Baghpat,Wheat,0.3213589986165364,0.29186494531776375,262.67845078598737,-7.643886801810599,-13.735421325990348,0.7224891359948211,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-11,Baghpat,Wheat,0.3098684946695964,0.29186494531776375,262.67845078598737,-7.643886801810599,-13.735421325990348,0.7224891359948211,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-12,Baghpat,Wheat,0.2993946075439453,0.29186494531776375,262.67845078598737,-7.643886801810599,-13.735421325990348,0.7224891359948211,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-13,Baghpat,Wheat,0.2903881072998047,0.29186494531776375,262.67845078598737,-7.643886801810599,-13.735421325990348,0.7224891359948211,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-19,Baghpat,Wheat,0.3025900522867839,0.20087267270187045,180.78540543168342,-9.517689852009282,-15.16329360777275,-1.151313914203861,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-20,Baghpat,Wheat,0.3037439982096354,0.20087267270187045,180.78540543168342,-9.517689852009282,-15.16329360777275,-1.151313914203861,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-21,Baghpat,Wheat,0.3010768890380859,0.20087267270187045,180.78540543168342,-9.517689852009282,-15.16329360777275,-1.151313914203861,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
2019-02-22,Baghpat,Wheat,0.2988325754801432,0.20087267270187045,180.78540543168342,-9.517689852009282,-15.16329360777275,-1.151313914203861,0.2379467362569115,-0.300769004112459,0.6524350290972625,5.837443435378033,5.0
